"id","name","parent_id","date"
"21201","Season 6","2864","2010-05-23"
"21223","Season 4","18706","2000-05-23"
"21224","Season 5","18706","2001-05-22"
"21225","Season 6","18706","2002-05-22"
"21226","Season 7","18706","2003-05-20"
"21266","Season 10","16992","2009-06-02"
"21325","Season 1","6577","2002-05-15"
"21348","Season 2","16992","2001-05-11"
"21402","Season 4","1445","2010-02-08"
"21417","Season 4","6095","2005-05-25"
"21496","Season 2","15122","2010-05-20"
"21503","Season 1","21499","2007-04-20"
"21504","Season 2","21499","2008-06-20"
"21505","Season 3","21499","2010-03-02"
"21508","Season 2","2513","2006-05-16"
"21509","Season 5","2513","2008-12-08"
"21511","Season 02 - First Doctor","1671","1965-07-24"
"21512","Series 02 - Tenth Doctor","1671","2006-07-08"
"21513","Series 03 - Tenth Doctor","1671","2007-11-16"
"21514","Series 04 - Tenth Doctor","1671","2008-07-05"
"21516","Season 3","1671","1966-07-16"
"21519","Season 04 - Second Doctor","1671","1967-07-01"
"21520","Season 05 - Second Doctor","1671","1968-06-01"
"21521","Season 06 - Second Doctor","1671","1969-06-21"
"21522","Season 07 - Third Doctor","1671","1980-06-20"
"21523","Season 08 - Third Doctor","1671","1971-06-19"
"21524","Season 9","1671","1972-06-24"
"21525","Season 10 - Third Doctor","1671","1973-06-23"
"21526","Season 11 - Third Doctor","1671","1974-06-08"
"21527","Season 12 - Fourth Doctor","1671","1975-05-10"
"21528","Season 13 - Fourth Doctor","1671","1976-03-06"
"21529","Season 14 - Fourth Doctor","1671","1977-04-02"
"21531","Season 15 - Fourth Doctor","1671","1978-03-11"
"21532","Season 16 - Fourth Doctor","1671","1979-02-24"
"21533","Season 17 - Fourth Doctor","1671","1979-12-15"
"21534","Season 18","1671","1981-03-21"
"21535","Season 19","1671","1982-03-30"
"21536","Season 20 - Fifth Doctor","1671","1983-11-23"
"21537","Season 21","1671","1984-03-30"
"21538","Season 22 - Sixth Doctor","1671","1985-03-30"
"21539","Season 23","1671","1986-12-06"
"21540","Season 24","1671","1987-12-07"
"21541","Season 25 - Seventh Doctor","1671","1989-01-04"
"21543","Season 26 - Seventh Doctor","1671","1989-12-06"
"21552","Season 8","1762","2006-05-18"
"21582","Season 13","3992","2009-11-18"
"21597","Season 6","2522","2007-05-21"
"21598","Season 7","2522","2009-05-18"
"21600","Season 8","2522","2010-05-24"
"21608","Season 4","18988","2009-05-08"
"21632","Season 4","17510","1997-05-21"
"21699","Season 1","7352","2005-05-22"
"21701","Season 2","7352","2006-05-21"
"21703","Season 3","7352","2007-05-20"
"21704","Season 6","7352","2010-05-16"
"21774","Season 1 - Dr. David Keel","21772","1961-12-30"
"21775","Season 2 - Cathy Gale","21772","1963-03-23"
"21776","Season 3 - Cathy Gale","21772","1964-03-21"
"21777","Season 4 - Emma Peel","21772","1966-03-26"
"21778","Season 5 - Emma Peel","21772","1967-11-18"
"21780","Season 6 - Tara King","21772","1969-05-21"
"21802","Season 1","21801","2009-06-17"
"21804","Season 1","21803","2007-10-18"
"21819","Season 2","21803","2008-10-26"
"21821","Season 2","21801","2010-01-29"
"21824","Season 3","21803","2009-11-18"
"21881","Season 4","8395","2006-03-17"
"21899","Staffel 4","19836","2009-12-01"
"21929","Season 21","36","2010-05-23"
"21969","Gute Zeiten, Schlechte Zeiten","21968","2010-10-29"
"21974","Season 2","19148","2009-01-09"
"21988","Season 8","6095","2009-08-09"
"22031","Season 2","13489","2008-06-01"
"22032","Season 3","13489","2009-05-24"
"22034","Season 1","22033","1994-05-19"
"22048","Season 2","22033","1995-05-23"
"22049","Season 3","22033","1996-05-21"
"22050","Season 4","22033","1997-05-20"
"22051","Season 5","22033","1998-05-19"
"22052","Season 6","22033","1999-05-20"
"22066","Season 7","22033","2000-05-18"
"22067","Season 8","22033","2001-05-22"
"22068","Season 9","22033","2002-05-21"
"22070","Season 1","22029","2000-02-27"
"22088","Season 1","17865","1999-05-13"
"22117","Season 2","17865","2000-05-23"
"22141","Season 3","17865","2001-05-17"
"22164","Season 6","17865","2004-04-29"
"22190","Season 7","17865","2005-05-19"
"22215","Season 8","17865","2006-05-18"
"22240","Season 1","22239","1981-04-20"
"22254","Season 2","22239","1982-05-05"
"22277","Season 3","22239","1983-04-20"
"22304","Season 4","22239","1984-05-09"
"22332","Season 5","22239","1985-05-15"
"22363","Season 6","22239","1986-05-21"
"22398","Season 7","22239","1987-05-06"
"22428","Season 8","22239","1988-03-20"
"22450","Season 9","22239","1989-05-10"
"22481","Season 1","22480","2006-05-11"
"22509","Season 3","6292","2003-05-20"
"22649","Season 3","1762","2001-05-22"
"22675","Season 4","1762","2002-05-21"
"22709","Season 2","22706","2004-10-05"
"22710","Season 3","22706","2005-12-20"
"22711","Season 4","22706","2006-12-12"
"22712","Season 5","22706","2009-03-03"
"22713","Season 6","22706","2010-03-03"
"22718","Season 1","22717","2001-06-24"
"22720","Season 2","22717","2002-06-16"
"22721","Season 3","22717","2003-06-22"
"22722","Season 4","22717","2005-06-27"
"22723","Season 5","22717","2005-08-07"
"22727","Season 1","22725","1999-04-13"
"22729","Season 2","22725","2000-02-22"
"22735","Season 1","76370","1985-07-14"
"22737","Season 2","54190","2004-12-17"
"22738","Season 3","54190","2005-12-16"
"22739","Season 4","54190","2007-05-18"
"22740","Season 5","54190","2008-06-06"
"22750","Season 1","22734","2000-05-23"
"22751","Season 5","8098","2010-12-12"
"22753","Season 2","22734","2001-05-22"
"22754","Season 3","22734","2002-05-20"
"22755","Season 4","22734","2003-05-07"
"22756","Season 5","22734","2004-05-19"
"22778","Season 2","6577","2003-05-20"
"22810","Season 6","16614","2006-11-29"
"22850","Season 1","8634","2005-05-13"
"22851","Season 2","8634","2006-05-19"
"22852","Season 6","8634","2010-03-12"
"22855","Season 1","22854","2004-06-06"
"22856","Season 2","22854","2005-04-17"
"22857","Season 3","22854","2006-02-10"
"22865","Season 1","22864","2007-09-02"
"22868","Season 2","22864","2009-03-22"
"22879","Season 7","2555","2005-05-18"
"22911","Season 1","22905","2006-09-13"
"22929","Season 1","22928","1986-04-29"
"22936","Season 2","22928","1987-04-01"
"22958","Season 3","22928","1988-05-06"
"22982","Season 4","22928","1989-05-05"
"22991","Season 1","6095","2002-05-10"
"22992","Season 2","6095","2003-05-18"
"23008","Staffel 1","23007","1974-11-04"
"23012","Staffel 2","23007","1976-11-22"
"23021","Staffel 1","23020","2002-04-18"
"23022","Staffel 2","23020","2003-05-28"
"23023","Staffel 3","23020","2004-04-13"
"23025","Staffel 4","23020","2005-04-12"
"23028","Season 1","23027","2006-05-22"
"23035","Season 1","23034","2007-03-19"
"23140","Season 1","6576","2005-04-01"
"23142","Season 4","6576","2009-03-20"
"23146","Season 1","23144","2003-12-09"
"23149","Season 1","23145","2016-09-19"
"23152","Staffel 1","23151","1996-12-10"
"23154","Staffel 2","23151","1999-01-26"
"23155","Staffel 3","23151","2001-01-09"
"23156","Staffel 4","23151","2003-12-16"
"23157","Staffel 5","23151","2007-06-05"
"23160","Season 1","23159","2005-10-10"
"23162","Season 5","23159","2009-08-31"
"23166","Season 2","22908","2002-05-03"
"23168","Season 9","1502","2010-03-17"
"23188","Season 1","12440","2010-05-27"
"23226","Season 1","23225","2006-04-12"
"23316","Staffel 1","23319","1987-09-30"
"23355","Season 1","15177","2008-04-17"
"23360","Season 3","6326","2004-06-06"
"23384","Season 1","22904","2007-03-30"
"23387","Season 3","22904","2010-03-14"
"23389","Season 2","22904","2008-10-12"
"23392","Season 1","23391","2005-04-26"
"23394","Season 6","23391","2010-05-20"
"23404","Season 2","23401","1994-05-18"
"23457","Season 16","16550","2006-05-17"
"23523","Season 6","1704","2010-05-17"
"23571","Season 3","6576","2007-03-25"
"23650","Season 1","23649","2007-05-17"
"23654","Season 2","23649","2008-05-22"
"23658","Season 3","23649","2009-05-22"
"23661","Season 4","23649","2010-04-14"
"23664","Season 1","2603","1999-05-26"
"23678","Season 8","2603","2006-05-21"
"23743","Season 6","2495","2010-05-20"
"23768","Season 1","16638","2004-05-05"
"23831","Season 1","23830","2006-08-25"
"23860","Season 1","23859","2004-01-25"
"23875","Season 2","27211","2010-04-30"
"23876","Season 1","27211","2009-03-20"
"23902","Season 2","15639","2008-12-14"
"23921","Season 3","15639","2009-12-13"
"23922","Season 1","21507","2001-03-03"
"23932","Season 1","2367","1999-05-16"
"23962","Season 2","21507","2002-09-06"
"24044","Season 1","8395","2002-10-18"
"24066","Season 2","8395","2004-03-05"
"24116","Season 6","2603","2004-05-16"
"24142","Season 1","24141","2002-05-21"
"24178","Season 3","21507","2004-10-11"
"24207","Season 4","21507","2007-03-13"
"24226","Season 2","2367","2000-08-01"
"24396","Season 5","8395","2007-03-02"
"24415","Season 8","8395","2009-12-04"
"24428","Season 4","6292","2004-05-18"
"24454","Season 6","2367","2008-05-04"
"24466","Season 7","2367","2009-05-17"
"24483","Season 8","2367","2010-06-20"
"24488","Season 5","21507","2008-10-13"
"24515","Season 1","23138","2007-10-23"
"24528","Season 6","21507","2010-07-05"
"24587","Season 2","23159","2006-10-30"
"24601","Season 3","23159","2007-11-19"
"24618","Season 4","23159","2008-09-15"
"24728","Season 4","3992","2000-12-20"
"24747","Season 5","3992","2001-12-12"
"24772","Season 6","3992","2002-12-11"
"24813","Season 7","17920","2010-05-24"
"24822","Season 7","3992","2003-12-17"
"24854","Season 8","3992","2004-12-15"
"24902","Season 1","24900","2010-06-11"
"24912","Staffel 1","21497","2005-11-20"
"24925","Season 8","2555","2006-05-22"
"24929","Season Nine","3992","2005-12-07"
"24932","Staffel 1","34945","2007-01-28"
"24941","Season 3","34916","2005-03-14"
"24942","Staffel 2","37173","2008-01-25"
"24963","Geld.Macht.Liebe - Volume 1","97685","2009-08-24"
"24972","Inspector Barnaby - Volume 4",\N,\N
"24981","Inspector Barnaby - Volume 5",\N,\N
"24985","Season 2","21497","2007-03-25"
"25035","Season 1","22907","1982-05-05"
"25036","Season 2","22907","1983-05-04"
"25037","Season 3","22907","1984-05-02"
"25038","Season 4","22907","1985-04-10"
"25039","Season 5","22907","1986-05-02"
"25046","Inspector Barnaby – Die Doku zur Krimi-Serie – Super Sleuth",\N,\N
"25049","Staffel 1","37173","2007-01-19"
"25050","Season 4","25914","2008-05-26"
"25052","Season 2","34916","2004-03-04"
"25062","Inspector Barnaby - Volume 3",\N,\N
"25063","Inspector Barnaby - Volume 2",\N,\N
"25064","Season 2","19683","2009-03-05"
"25082","Season 3","19683","2010-03-04"
"25183","Season 1","25182","1985-04-16"
"25275","Season 7","16614","2007-10-17"
"25312","Season 9","16992","2008-05-13"
"25333","Season 2","23034","2008-05-19"
"25404","Season 7","23401","1999-05-24"
"25414","Season 2","208","1989-07-17"
"25439","Season 1","25437","2009-12-17"
"25596","Season 10","3992","2006-11-15"
"25599","Season 11","3992","2007-11-14"
"25602","Season 12","3992","2008-11-19"
"25654","Season 1","25652","1985-05-09"
"25658","Season 2","25652","1986-05-08"
"25662","Season 3","25652","1987-05-07"
"25665","Season 4","25652","1988-04-28"
"25669","Season 5","25652","1989-05-11"
"25672","Season 6","25652","1990-05-03"
"25676","Season 7","25652","1991-05-02"
"25679","Season 8","25652","1992-04-30"
"25739","Season 1","25738","1987-05-11"
"25742","Season 2","25738","1988-05-09"
"25745","Season 3","25738","1989-05-08"
"25748","Season 4","25738","1990-03-24"
"25752","Season 2","1797","1992-05-07"
"25755","Season 3","1797","1993-05-20"
"25758","Season 4","1797","1994-05-25"
"25761","Season 5","1797","1995-05-25"
"25764","Season 6","1797","1996-05-23"
"25767","Season 7","1797","1997-05-21"
"25770","Season 8","1797","1998-05-20"
"25773","Season 9","1797","1999-05-19"
"25776","Season 10","1797","2000-05-18"
"25783","Season 9","2555","2007-05-14"
"25806","Season 6","6092","2008-05-15"
"25828","Season 1","25827","1989-05-27"
"25850","Season 2","25827","1990-03-11"
"25885","Inspector Barnaby - Vol. 1",\N,\N
"25889","Staffel 1","34951","2007-03-04"
"25890","Inspector Barnaby - Vol. 6",\N,\N
"25893","Geld.Macht.Liebe - Volume 2","97685","2009-10-19"
"25894","Geld.Macht.Liebe - Volume 3","97685","2009-12-14"
"25903","Season 3","25914","2007-03-26"
"25905","Season 2","25914","2006-04-10"
"25906","Season 1","25914","2005-09-12"
"26032","Season 2","20095","2006-12-17"
"26106","Season 1","2555","1999-05-17"
"26196","Season 2","24141","2003-05-13"
"26317","Season 7","2603","2005-05-22"
"26342","Season 8","16614","2009-01-29"
"26366","Season 5","6292","2005-05-17"
"26414","Season 4","6326","2005-05-15"
"26470","Season 1","26469","2008-03-09"
"26471","Season 2","26469","2009-05-31"
"26513","Season 3","12843","2010-09-12"
"26525","Season 1","26524","2000-12-17"
"26528","Season 7","26524","2009-11-20"
"26532","Season 1","26531","2009-09-13"
"26545","Season 2","25182","1986-05-13"
"26573","Season 1","6287","2006-05-10"
"26599","Season 1","36385","2000-09-06"
"26667","Season 1","26665","2007-11-28"
"26751","Season 1","26750","2009-08-18"
"26778","Staffel 12","21765","2008-04-24"
"26780","Staffel 11","21765","2007-11-01"
"26815","Staffel 1","26814","2010-03-04"
"26838","Staffel 1","26837","1992-04-27"
"26845","Staffel 2","26837","1993-06-04"
"26852","Season 5","19259","2009-12-21"
"26876","Staffel 3","26837","1994-10-07"
"26883","Staffel 4","26837","1996-02-20"
"26890","Staffel 5","26837","1998-06-16"
"26897","Staffel 6","26837","2001-12-18"
"26905","Staffel 7","26837","2004-03-12"
"26922","Season 1","26921","2007-12-19"
"26937","Season 1","26936","2009-05-26"
"26958","Season 8","8706","2009-05-14"
"26989","Eastblue","26985","1999-12-29"
"26998","Season 3","208","1990-06-18"
"27064","Staffel 1","27063","2005-10-28"
"27073","Staffel 2","27063","2006-11-03"
"27117","Season 3","23034","2009-05-18"
"27155","Season 1","21587","2010-05-13"
"27189","Season 1","27187","2010-12-05"
"27225","Season 3","16992","2002-05-17"
"27287","Season 3","8131","2010-05-24"
"27402","Staffel 3","27063","2007-12-28"
"27447","Season 3","24141","2004-05-04"
"27474","Staffel 1","27473","2010-11-30"
"27477","Season 1","27476","2009-05-11"
"27488","Season 2","27476","2010-05-17"
"27560","Season 1","27559","1983-07-04"
"27602","Season 1","27550","2010-06-08"
"27630","Season 2","27559","1984-06-11"
"27631","Season 3","27559","1985-05-27"
"27632","Season 4","27559","1986-03-31"
"27633","Season 5","27559","1987-03-30"
"27650","Season 1","27627","2009-01-09"
"27653","Season 2","27627","2009-12-18"
"27667","Season 1","27666","1990-04-06"
"27668","Season 2","27666","1992-05-18"
"27669","Season 3","27666","1993-05-16"
"27670","Season 4","27666","1994-05-16"
"27671","Season 5","27666","1995-12-12"
"27672","Season 6","27666","1996-05-13"
"27673","Season 7","27666","1997-05-12"
"27674","Season 8","27666","1998-05-18"
"27675","Season 9","27666","1999-05-17"
"27676","Season 10","27666","2000-05-15"
"27677","Season 11","27666","2001-05-14"
"27866","Season 1","27865","2010-04-11"
"27880","Season Five","915","1999-05-20"
"27909","Season 2","15862","2010-05-20"
"27928","Season 1","27927","2004-01-24"
"27948","Season 1","27947","2009-09-16"
"27967","Season Six","915","2000-05-18"
"28023","Season 3","25182","1987-05-19"
"28102","Season 1","28101","2010-05-20"
"28107","Season 2","22480","2007-05-10"
"28197","Staffel 0","28196","2008-02-18"
"28199","Series1","28196","2009-03-01"
"28206","Series 2","28196","2010-02-28"
"28215","Series 3","28196","2011-03-13"
"28223","Season 4","208","1991-06-17"
"28254","Season 1","28253","2010-04-12"
"28263","Season 1","28260","2007-03-08"
"28268","Season 1","28267","2004-05-11"
"28297","Season 1","28296","2010-03-09"
"28316","Season 01","28315","2010-06-04"
"28319","Season 1","28318","2010-05-25"
"28354","Season 1","28353","2010-07-03"
"28389","Season 1","28388","2010-05-18"
"28398","Season Seven","915","2001-05-17"
"28424","Season 1","28423","2010-04-16"
"28434","Season 1","28432","1997-05-10"
"28455","Season 1","23184","2006-05-14"
"28456","Season 2","23184","2007-05-20"
"28499","Season 3","23184","2008-05-18"
"28539","Season Eight","915","2002-05-16"
"28555","Season 11","5189","1995-05-14"
"28620","Season Nine","915","2003-05-15"
"28660","Season 10","915","2004-05-06"
"28722","Season 1","28721","1974-05-08"
"28723","Season 2","28721","1975-03-09"
"28724","Season 3","28721","1976-03-07"
"28725","Season 4","28721","1977-03-22"
"28726","Season 5","28721","1978-03-18"
"28802","Season 1","28801","2009-02-24"
"28859","Season 7","3530","2010-05-25"
"28905","Season 1","28904","2005-05-22"
"28918","Season 9","28917","2005-05-23"
"28994","Season 1","28993","1990-09-22"
"28995","Season 2","28993",\N
"28996","Season 3","28993",\N
"28997","Season 4: The New Adventures of Captain Planet","28993",\N
"28998","Season 5","28993",\N
"28999","Season 6","28993",\N
"29004","Season 1","29003","2003-05-11"
"29005","Season 2","29003","2004-12-04"
"29011","Season 1","29010","1980-01-01"
"29016","Season 5","10508","2010-05-21"
"29033","Season 7","6321","2010-05-02"
"29057","Season 5","18018","2009-06-01"
"29081","Season 8","29080","2004-05-16"
"29153","Season 1","29152","2008-06-09"
"29196","Season 5","6095","2006-05-14"
"29308","Season 12","5189","1996-05-19"
"29378","Season 1","29377","2009-05-13"
"29392","Season 5","6326","2006-05-07"
"29416","Staffel 15","21765","2011-04-14"
"29424","Season 4","29423","2005-12-04"
"29475","Season 1","29474","2003-05-02"
"29500","Season 2","20261","2010-05-22"
"29529","Season 1","29526","2004-09-22"
"29548","Season 2","29526","2005-03-19"
"29559","Season 5","1762","2003-05-14"
"29599","Season 4","25182","1988-05-17"
"29648","Season 2","28267","2005-05-24"
"29692","Season 1","16220","2005-04-26"
"29720","Staffel 1","29719","2007-04-14"
"29729","Season 1","19259","2005-09-05"
"29731","Season 2","19259","2006-12-04"
"29733","Season 3","19259","2007-12-03"
"29750","Staffel 1","21661","2008-08-04"
"29814","Season 2","36385","2001-06-06"
"29877","Season 1","29875","2006-05-16"
"29878","Season 3","29875","2007-12-18"
"29948","Season 1","29947","2008-05-15"
"29949","Season 2","29947","2009-01-06"
"29950","Season 3","29947","2009-08-05"
"29952","Staffel 4","27063","2010-02-19"
"29957","Season Six","1286","1995-05-18"
"29997","Season 7","1286","1996-05-16"
"30026","Season 8","1286","1997-05-15"
"30049","Season 9","1286","1998-05-14"
"30098","Season 4","6716","1975-04-27"
"30139","Season 1","16520","2001-05-19"
"30187","Series 05 - Eleventh Doctor","1671","2010-06-26"
"30189","Season 1","30186","2001-05-21"
"30218","Season 10","28917","2006-05-08"
"30242","Season 6","1762","2004-05-19"
"30272","Season 2","30186","2001-12-10"
"30327","Season 3","30186","2002-08-12"
"30343","Il était une fois... l'homme","30342","1981-11-26"
"30388","Season 4","30186","2003-05-12"
"30397","Il était une fois… l’espace","30342","1982-01-01"
"30398","Il était une fois… la vie","30342","1986-01-01"
"30399","Il était une fois… les Amériques","30342","1991-01-01"
"30400","Il était une fois… les découvreurs","30342","1995-03-29"
"30401","Il était une fois… les explorateurs","30342","1997-01-17"
"30402","Il était une fois... notre terre","30342","2008-01-01"
"30444","Black Books 1","30442","2000-11-03"
"30460","Season 5","30186","2004-01-19"
"30482","Season 1","30481","1977-01-02"
"30489","Black Books 2","30442","2002-04-05"
"30554","Season 3","16803","2010-05-13"
"30617","Season 2","30481","1977-05-27"
"30675","Season 6","30186","2004-09-13"
"30684","Aria the Origination","30685","2008-01-07"
"30686","Aria the Animation","30685","2005-10-06"
"30687","Aria the Natural","30685","2006-04-02"
"30731","Staffel 1","30730","2010-08-02"
"30734","Staffel 1","30733","2010-08-02"
"30753","Season 5","208","1992-06-15"
