"id","parent_id","root_id"
"16872","18092","8"
"16873","5213","8"
"16875","4294","8"
"16876","16875","8"
"16877","774","8"
"16878","3170","8"
"16879","7780","8"
"16880","8565","8"
"16881","1729","8"
"16882","6037","8"
"16884","5213","8"
"16885","12915","8"
"16887","3658","8"
"16888","220","8"
"16890","220","8"
"16891","3491","8"
"16892","6091","8"
"16893","14130","8"
"16894","3710","8"
"16895","718","8"
"16896","6300","8"
"16898","16642","8"
"16899","4397","8"
"16900","2618","8"
"16901","1049","9"
"16902","7281","8"
"16903","13959","8"
"16904","6339","8"
"16905","5967","8"
"16906","1159","8"
"16907","1946","8"
"16908","220","8"
"16909","9759","8"
"16911","3678","8"
"16912","4153","8"
"16913","4402","8"
"16914","28","1"
"16918","81","1"
"16919","1701","8"
"16921","2469","8"
"16922","4810","8"
"16925","1698","8"
"16926","8734","8"
"16927","461","8"
"16929","18315","8"
"16930","2036","8"
"16933","4326","8"
"16934","392","8"
"16935","6061","8"
"16938","3731","8"
"16943","608","8"
"16944","5320","8"
"16945","6300","8"
"16946","6138","8"
"16947","2069","8"
"16948","1644","8"
"16949","9737","8"
"16950","6048","8"
"16953","6098","8"
"16954","829","8"
"16955","2345","8"
"16956","16577","8"
"16957","1349","8"
"16958","1404","8"
"16959","6059","8"
"16960","1189","8"
"16963","18092","8"
"16964","6206","8"
"16966","3934","8"
"16967","2515","8"
"16968","2800","8"
"16969","1984","8"
"16970","4138","8"
"16971","5996","8"
"16973","4934","8"
"16974","16009","8"
"16975","2036","8"
"16979","3796","8"
"16980","1161","8"
"16982","1296","8"
"16983","16982","8"
"16984","16982","8"
"16989","3796","8"
"16990","6005","8"
"16991","3425","8"
"16993","6078","8"
"16994","6073","8"
"16995","5706","8"
"16996","2141","8"
"16997","7116","8"
"16998","4214","8"
"17000","2020","8"
"17003","6031","8"
"17004","705","8"
"17005","16170","8"
"17007","3923","8"
"17008","13200","8"
"17012","6187","8"
"17014","409","8"
"17019","6165","8"
"17021","3794","8"
"17022","13200","8"
"17026","6665","8"
"17028","9710","8"
"17030","5608","8"
"17032","1189","8"
"17033","334","8"
"17035","10094","8"
"17036","10094","8"
"17037","10092","8"
"17038","2466","8"
"17041","2343","8"
"17042","3737","8"
"17043","5213","8"
"17044","372","8"
"17045","6005","8"
"17047","1692","8"
"17048","837","8"
"17049","17048","8"
"17050","918","8"
"17051","15319","8"
"17052","2472","8"
"17053","5965","8"
"17055","242","8"
"17056","7024","8"
"17058","3700","8"
"17059","9069","8"
"17060","6295","8"
"17061","3425","8"
"17062","17061","8"
"17063","14641","8"
"17064","6153","8"
"17066","6307","8"
"17067","14641","8"
"17068","14641","8"
"17069","14641","8"
"17070","14641","8"
"17071","18315","8"
"17072","3669","8"
"17073","6401","8"
"17074","1223","8"
"17076","2272","8"
"17078","233","8"
"17080","18381","8"
"17082","535","8"
"17083","3816","8"
"17084","5409","8"
"17086","12599","8"
"17087","9347","8"
"17088","18315","8"
"17089","6368","8"
"17091","3934","8"
"17092","976","8"
"17093","5861","8"
"17094","131","8"
"17095","1388","8"
"17096","6102","8"
"17101","2250","8"
"17102","1664","8"
"17103","1296","8"
"17104","18315","8"
"17105","18315","8"
"17106","4432","8"
"17107","10048","8"
"17112","13660","8"
"17114","19719","8"
"17116","16639","8"
"17119","2279","8"
"17120","2336","8"
"17122","2793","8"
"17125","3711","8"
"17126","35","1"
"17127","6665","8"
"17130","2580","8"
"17131","19566","8"
"17134","6246","8"
"17135","1605","8"
"17138","254","8"
"17139","1649","8"
"17140","9794","8"
"17141","1189","8"
"17143","6154","8"
"17147","1571","8"
"17151","1585","8"
"17152","6152","8"
"17153","6612","8"
"17154","1698","8"
"17155","6212","8"
"17156","1329","8"
"17157","6691","8"
"17158","10486","8"
"17161","74","8"
"17162","13200","8"
"17163","6034","8"
"17164","254","8"
"17165","1880","8"
"17167","3983","8"
"17168","18314","8"
"17169","6165","8"
"17170","1223","8"
"17171","5138","8"
"17172","6223","8"
"17175","1189","8"
"17176","15400","8"
"17177","1296","8"
"17178","17177","8"
"17180","17177","8"
"17182","6105","8"
"17183","15902","8"
"17190","1998","8"
"17192","254","8"
"17193","257","8"
"17194","964","8"
"17195","9888","8"
"17196","19719","8"
"17197","2646","8"
"17198","7438","8"
"17201","10094","8"
"17202","3722","8"
"17203","4290","8"
"17204","1674","8"
"17205","3418","8"
"17207","3923","8"
"17208","4261","8"
"17209","8136","8"
"17210","5175","8"
"17211","3696","8"
"17212","6321","8"
"17214","2041","8"
"17217","13200","8"
"17219","19060","8"
"17220","1890","8"
"17221","2974","8"
"17222","6205","8"
"17223","3684","8"
"17224","15902","8"
"17226","1189","8"
"17228","4613","8"
"17229","12658","8"
"17230","1284","8"
"17231","1189","8"
"17234","10766","8"
"17236","3857","8"
"17237","6095","8"
"17238","18321","8"
"17239","2232","8"
"17240","14087","8"
"17241","1329","8"
"17242","3683","8"
"17243","7876","8"
"17244","6091","8"
"17245","14982","8"
"17249","1189","8"
"17250","3182","8"
"17251","10094","8"
"17252","9289","8"
"17253","1414","8"
"17254","8532","8"
"17255","8532","8"
"17257","3931","8"
"17258","657","8"
"17259","461","8"
"17261","981","8"
"17262","1687","8"
"17263","6084","8"
"17266","4810","8"
"17268","6091","8"
"17269","332","8"
"17270","961","8"
"17271","258","8"
"17272","19963","8"
"17273","19963","8"
"17274","9512","8"
"17275","1691","8"
"17276","1262","8"
"17277","6165","8"
"17278","6562","8"
"17279","703","8"
"17280","1254","8"
"17281","2800","8"
"17282","3725","8"
"17283","1159","8"
"17285","1552","8"
"17286","12658","8"
"17289","2474","8"
"17291","9710","8"
"17295","6496","8"
"17301","409","8"
"17302","2529","8"
"17303","6016","8"
"17305","6010","8"
"17306","6150","8"
"17307","4977","8"
"17308","4353","8"
"17309","6250","8"
"17310","2279","8"
"17311","13026","8"
"17312","6093","8"
"17315","7","7"
"17316","1349","8"
"17317","5631","8"
"17319","461","8"
"17320","1388","8"
"17321","4","4"
"17322","4","4"
"17323","13931","8"
"17324","1674","8"
"17325","4112","8"
"17326","6111","8"
"17327","6022","8"
"17328","3790","8"
"17329","6054","8"
"17330","8670","8"
"17333","6580","8"
"17334","429","8"
"17335","13200","8"
"17336","6580","8"
"17337","6025","8"
"17338","1227","8"
"17341","17048","8"
"17343","2679","8"
"17345","332","8"
"17346","1689","8"
"17347","6246","8"
"17348","6274","8"
"17349","6008","8"
"17350","4704","8"
"17351","3758","8"
"17355","2479","8"
"17357","7821","8"
"17359","6149","8"
"17361","2335","8"
"17362","1974","8"
"17363","1974","8"
"17364","1974","8"
"17366","17048","8"
"17367","6016","8"
"17370","1328","8"
"17371","490","8"
"17372","6272","8"
"17377","1254","8"
"17378","8144","8"
"17379","2136","8"
"17380","738","8"
"17381","3376","8"
"17382","3809","8"
"17383","10077","8"
"17385","1189","8"
"17386","1490","8"
"17387","3661","8"
"17388","977","8"
"17389","4270","8"
"17390","977","8"
"17392","485","8"
"17393","485","8"
"17394","10956","8"
"17395","8611","8"
"17397","3705","8"
"17398","3624","8"
"17400","852","8"
"17401","6092","8"
"17402","1520","8"
"17404","1296","8"
"17405","6005","8"
"17406","409","8"
"17408","4582","8"
"17409","261","8"
"17412","1049","9"
"17414","1189","8"
"17416","11305","8"
"17417","1738","8"
"17418","1738","8"
"17421","6022","8"
"17422","2491","8"
"17425","1189","8"
"17426","1299","8"
"17429","10188","8"
"17430","3800","8"
"17433","6215","8"
"17435","1293","8"
"17436","17435","8"
"17437","18321","8"
"17445","468","8"
"17450","6047","8"
"17453","15317","8"
"17454","1631","8"
"17455","4977","8"
"17456","1998","8"
"17457","2985","8"
"17458","17346","8"
"17459","4626","8"
"17460","6300","8"
"17462","409","8"
"17463","6728","8"
"17464","2834","8"
"17466","1439","8"
"17467","6102","8"
"17468","372","8"
"17469","3616","8"
"17470","1189","8"
"17474","2184","8"
"17479","886","8"
"17481","11560","8"
"17482","961","8"
"17483","961","8"
"17484","819","8"
"17486","10548","8"
"17488","8759","8"
"17489","18092","8"
"17490","6147","8"
"17491","6727","8"
"17493","6098","8"
"17494","4627","8"
"17495","4627","8"
"17497","7055","8"
"17499","919","8"
"17500","3787","8"
"17501","4052","8"
"17502","343","8"
"17503","8527","8"
"17504","2388","8"
"17505","7","7"
"17506","17195","8"
"17507","6099","8"
"17508","7021","8"
"17509","2885","8"
"17510","3426","8"
"17511","6009","8"
"17512","6098","8"
"17514","17223","8"
"17515","6580","8"
"17516","3422","8"
"17518","17504","8"
"17519","3790","8"
"17520","16991","8"
"17521","6098","8"
"17522","6099","8"
"17523","6031","8"
"17525","485","8"
"17526","3624","8"
"17527","974","8"
"17528","2388","8"
"17529","2388","8"
"17530","2388","8"
"17531","15317","8"
"17532","5409","8"
"17533","17789","8"
"17536","4779","8"
"17537","774","8"
"17540","742","8"
"17541","774","8"
"17542","6001","8"
"17543","1359","8"
"17544","837","8"
"17545","886","8"
"17546","6319","8"
"17547","8611","8"
"17549","15567","8"
"17551","9171","8"
"17552","3684","8"
"17555","1698","8"
"17556","3683","8"
"17557","6248","8"
"17558","5996","8"
"17560","1312","8"
"17562","1382","8"
"17563","1382","8"
"17564","6038","8"
"17565","6751","8"
"17566","3927","8"
"17567","1894","8"
"17568","409","8"
"17569","3793","8"
"17570","13795","8"
"17571","8789","8"
"17572","15416","8"
"17573","9921","8"
"17574","9547","8"
"17575","4151","8"
"17576","3425","8"
"17578","18785","8"
"17579","658","8"
"17580","4","4"
"17581","2968","8"
"17582","7412","8"
"17583","6086","8"
"17585","6030","8"
"17586","6031","8"
"17587","918","8"
"17588","6290","8"
"17589","4091","8"
"17590","7306","8"
"17591","3136","8"
"17592","9150","8"
"17593","11503","8"
"17594","7821","8"
"17595","131","8"
"17596","3527","8"
"17598","1189","8"
"17599","5770","8"
"17600","6222","8"
"17601","3930","8"
"17602","1694","8"
"17603","3423","8"
"17604","8724","8"
"17606","6091","8"
"17607","6091","8"
"17608","1228","8"
"17610","3541","8"
"17611","1224","8"
"17613","6152","8"
"17615","3704","8"
"17616","6603","8"
"17617","8795","8"
"17618","4138","8"
"17619","6060","8"
"17620","1189","8"
"17621","612","8"
"17622","5333","8"
"17623","6888","8"
"17624","3347","8"
"17625","4627","8"
"17626","3846","8"
"17627","233","8"
"17628","4605","8"
"17629","1312","8"
"17630","6037","8"
"17632","1261","8"
"17633","3926","8"
"17634","3926","8"
"17635","3790","8"
"17636","2875","8"
"17637","3704","8"
"17638","6665","8"
"17639","6020","8"
"17640","9006","8"
"17641","1357","8"
"17643","3352","8"
"17644","8570","8"
"17645","2646","8"
"17646","2798","8"
"17648","12222","8"
"17650","1189","8"
"17651","1189","8"
"17652","6045","8"
"17653","3758","8"
"17654","10934","8"
"17657","7464","8"
"17658","6712","8"
"17659","15572","8"
"17660","1189","8"
"17661","6665","8"
"17662","8481","8"
"17663","4138","8"
"17664","608","8"
"17666","3799","8"
"17667","3588","8"
"17668","6090","8"
"17669","11730","8"
"17670","6030","8"
"17672","961","8"
"17674","6110","8"
"17675","1486","8"
"17677","19566","8"
"17679","10139","8"
"17680","3737","8"
"17682","6423","8"
"17683","2544","8"
"17684","2482","8"
"17685","8188","8"
"17686","6215","8"
"17687","6110","8"
"17688","6034","8"
"17689","6034","8"
"17690","3923","8"
"17691","18315","8"
"17692","10082","8"
"17694","973","8"
"17696","220","8"
"17697","1650","8"
"17698","3799","8"
"17699","2346","8"
"17700","6138","8"
"17702","1491","8"
"17703","10851","8"
"17704","1918","8"
"17705","1240","8"
"17706","6407","8"
"17707","1189","8"
"17708","6049","8"
"17709","10094","8"
"17710","11346","8"
"17711","11346","8"
"17712","1670","8"
"17713","15658","8"
"17714","6147","8"
"17715","13665","8"
"17716","3785","8"
"17717","3421","8"
"17718","6187","8"
"17720","6308","8"
"17722","1729","8"
"17723","18314","8"
"17724","99","1"
"17725","658","8"
"17726","3693","8"
"17727","15247","8"
"17728","1254","8"
"17729","15902","8"
"17730","6052","8"
"17732","6601","8"
"17733","1159","8"
"17734","6129","8"
"17735","3425","8"
"17736","12000","8"
"17737","5911","8"
"17739","3795","8"
"17740","1892","8"
"17741","6165","8"
"17742","1045","9"
"17743","5388","8"
"17744","4030","8"
"17745","6014","8"
"17746","3425","8"
"17747","6189","8"
"17748","4123","8"
"17749","10078","8"
"17750","6601","8"
"17752","1820","8"
"17753","6065","8"
"17754","408","8"
"17755","375","8"
"17756","9921","8"
"17759","18315","8"
"17762","6031","8"
"17764","4495","8"
"17765","1004","8"
"17766","2840","8"
"17768","6189","8"
"17769","3767","8"
"17770","2800","8"
"17771","7780","8"
"17772","11646","8"
"17773","3800","8"
"17774","1563","8"
"17775","16637","8"
"17776","3670","8"
"17777","10851","8"
"17780","2679","8"
"17781","6126","8"
"17782","387","8"
"17783","6117","8"
"17784","2388","8"
"17785","4075","8"
"17786","2272","8"
"17787","6253","8"
"17789","3789","8"
"17790","442","8"
"17792","1189","8"
"17793","14599","8"
"17794","693","8"
"17795","2515","8"
"17797","6165","8"
"17798","242","8"
"17799","6034","8"
"17800","8417","8"
"17801","1233","8"
"17802","974","8"
"17803","17562","8"
"17804","3205","8"
"17805","6187","8"
"17806","6187","8"
"17807","6187","8"
"17809","3462","8"
"17810","1726","8"
"17811","1458","8"
"17812","392","8"
"17813","12312","8"
"17814","1223","8"
"17815","1189","8"
"17816","3425","8"
"17817","6153","8"
"17818","548","8"
"17819","1664","8"
"17820","1174","8"
"17822","462","8"
"17823","2151","8"
"17826","11742","8"
"17827","1585","8"
"17829","6157","8"
"17830","18315","8"
"17831","4354","8"
"17832","521","8"
"17833","6229","8"
"17834","2070","8"
"17836","16642","8"
"17837","6027","8"
"17840","2483","8"
"17841","1193","8"
"17842","1288","8"
"17843","6580","8"
"17844","6288","8"
"17845","1193","8"
"17846","6129","8"
"17847","1159","8"
"17849","6250","8"
"17850","7345","8"
"17851","18315","8"
"17852","18315","8"
"17853","1193","8"
"17854","254","8"
"17855","6274","8"
"17856","3787","8"
"17857","13935","8"
"17858","3257","8"
"17859","3924","8"
"17860","220","8"
"17861","6215","8"
"17862","6008","8"
"17864","3797","8"
"17865","4424","8"
"17866","19724","8"
"17870","3424","8"
"17871","1008","8"
"17872","1422","8"
"17874","566","8"
"17875","6048","8"
"17876","6307","8"
"17877","6307","8"
"17878","1160","8"
"17880","1189","8"
"17881","6009","8"
"17882","9360","8"
"17883","1403","8"
"17884","8958","8"
"17885","6612","8"
"17886","5928","8"
"17887","1193","8"
"17888","2858","8"
"17889","2673","8"
"17890","13200","8"
"17891","15949","8"
"17892","15708","8"
"17893","1014","8"
"17894","3458","8"
"17896","13200","8"
"17898","837","8"
"17900","493","8"
"17901","19721","8"
"17902","6005","8"
"17903","3413","8"
"17904","17327","8"
"17905","1380","8"
"17906","2800","8"
"17909","14207","8"
"17911","1293","8"
"17912","2139","8"
"17913","6148","8"
"17914","6215","8"
"17915","15205","8"
"17916","5051","8"
"17917","2831","8"
"17918","2388","8"
"17920","10494","8"
"17922","1480","8"
"17923","17556","8"
"17924","9392","8"
"17925","6158","8"
"17926","5973","8"
"17927","6250","8"
"17931","16642","8"
"17933","1189","8"
"17935","4675","8"
"17936","2868","8"
"17937","6010","8"
"17939","1890","8"
"17941","12185","8"
"17942","74","8"
"17943","1261","8"
"17944","17236","8"
"17945","10851","8"
"17951","16311","8"
"17952","19724","8"
"17953","19725","8"
"17954","15902","8"
"17956","4659","8"
"17958","13200","8"
"17959","2724","8"
"17960","8296","8"
"17963","6106","8"
"17964","3671","8"
"17965","18315","8"
"17966","1296","8"
"17967","13200","8"
"17968","8538","8"
"17969","13200","8"
"17970","8532","8"
"17971","8532","8"
"17972","8532","8"
"17973","4779","8"
"17975","11628","8"
"17976","3678","8"
"17978","3957","8"
"17979","462","8"
"17980","6966","8"
"17981","18315","8"
"17982","1620","8"
"17984","6217","8"
"17985","1293","8"
"17986","3795","8"
"17987","8527","8"
"17988","3923","8"
"17989","5320","8"
"17990","3680","8"
"17991","17990","8"
"17993","8138","8"
"17995","19413","8"
"17997","1192","8"
"17998","9737","8"
"17999","35","1"
"18001","393","8"
"18002","6321","8"
"18003","321","8"
"18006","1403","8"
"18008","10548","8"
"18010","3707","8"
"18011","1827","8"
"18012","3713","8"
"18013","346","8"
"18014","3665","8"
"18015","12278","8"
"18018","3674","8"
"18021","19599","8"
"18022","4779","8"
"18024","1189","8"
"18028","2596","8"
"18029","1700","8"
"18030","13026","8"
"18032","3667","8"
"18033","1296","8"
"18034","1654","8"
"18035","1445","8"
"18036","4235","8"
"18037","1291","8"
"18038","10083","8"
"18039","3246","8"
"18040","1296","8"
"18041","17686","8"
"18042","6560","8"
"18043","18314","8"
"18044","3700","8"
"18045","886","8"
"18046","3796","8"
"18047","1189","8"
"18048","19023","8"
"18050","19708","8"
"18052","5924","8"
"18053","12070","8"
"18054","1605","8"
"18055","6091","8"
"18056","6091","8"
"18060","409","8"
"18061","282","8"
"18062","18061","8"
"18063","1382","8"
"18065","2831","8"
"18066","3198","8"
"18067","6022","8"
"18068","6022","8"
"18069","2202","8"
"18071","548","8"
"18073","6187","8"
"18074","1957","8"
"18075","5302","8"
"18076","3462","8"
"18077","2010","8"
"18078","3594","8"
"18079","15902","8"
"18081","6295","8"
"18082","6016","8"
"18084","6014","8"
"18085","5457","8"
"18086","3133","8"
"18089","11671","8"
"18092","15973","8"
"18093","2646","8"
"18094","535","8"
"18095","1855","8"
"18097","3508","8"
"18099","1433","8"
"18100","9374","8"
"18101","13200","8"
"18102","2464","8"
"18103","1189","8"
"18104","351","8"
"18105","5151","8"
"18106","11080","8"
"18107","10936","8"
"18109","9024","8"
"18111","736","8"
"18112","4626","8"
"18113","5422","8"
"18114","5345","8"
"18115","949","8"
"18116","18321","8"
"18120","2724","8"
"18121","2981","8"
"18123","6091","8"
"18124","4626","8"
"18127","6092","8"
"18128","6665","8"
"18129","1201","8"
"18130","8582","8"
"18131","20003","8"
"18132","3806","8"
"18133","20004","8"
"18134","2316","8"
"18135","548","8"
"18136","1200","8"
"18137","6333","8"
"18138","6562","8"
"18139","958","8"
"18140","11981","8"
"18141","256","8"
"18142","19723","8"
"18143","6227","8"
"18145","1223","8"
"18146","6953","8"
"18148","1313","8"
"18149","18317","8"
"18150","548","8"
"18151","10094","8"
"18152","3670","8"
"18153","321","8"
"18154","13200","8"
"18156","5768","8"
"18157","4967","8"
"18158","5260","8"
"18162","6731","8"
"18163","17486","8"
"18165","19708","8"
"18174","570","8"
"18177","2132","8"
"18178","13565","8"
"18181","5138","8"
"18182","1293","8"
"18183","1414","8"
"18188","3694","8"
"18189","3836","8"
"18190","6027","8"
"18191","3425","8"
"18192","3926","8"
"18193","9888","8"
"18195","712","8"
"18197","6040","8"
"18198","5827","8"
"18199","1159","8"
"18200","10920","8"
"18201","1496","8"
"18202","462","8"
"18203","6091","8"
"18204","2534","8"
"18206","19634","8"
"18207","14196","8"
"18208","8214","8"
"18209","6065","8"
"18211","5928","8"
"18212","3586","8"
"18213","2276","8"
"18214","18318","8"
"18215","2916","1"
"18221","14207","8"
"18222","6094","8"
"18223","1414","8"
"18225","3799","8"
"18226","1189","8"
"18227","10188","8"
"18228","6227","8"
"18240","6136","8"
"18242","18661","8"
"18244","6165","8"
"18245","3930","8"
"18246","17351","8"
"18247","510","8"
"18248","395","8"
"18251","5928","8"
"18256","14649","8"
"18258","5608","8"
"18260","4358","8"
"18264","3344","8"
"18272","2060","8"
"18274","14353","8"
"18277","2872","8"
"18279","8532","8"
"18280","6165","8"
"18281","3846","8"
"18282","3668","8"
"18283","3668","8"
"18284","3756","8"
"18285","1680","8"
"18287","3271","8"
"18288","1728","8"
"18289","6150","8"
"18290","6150","8"
"18291","553","8"
"18292","8862","8"
"18293","6165","8"
"18294","1159","8"
"18295","131","8"
"18300","3352","8"
"18301","4402","8"
"18302","3676","8"
"18303","9270","8"
"18304","4","4"
"18305","1170","9"
"18306","6075","8"
"18307","4034","8"
"18308","262","8"
"18309","18308","8"
"18310","237","8"
"18311","6059","8"
"18312","2565","8"
"18313","16144","8"
"18314","6165","8"
"18315","6165","8"
"18316","6165","8"
"18317","6165","8"
"18318","6152","8"
"18319","6129","8"
"18320","3674","8"
"18321","6192","8"
"18322","5","5"
"18323","99","1"
"18324","628","8"
"18325","893","8"
"18326","3936","8"
"18328","6165","8"
"18329","2041","8"
"18330","1295","8"
"18335","680","8"
"18336","10417","8"
"18337","6091","8"
"18338","19566","8"
"18339","12129","8"
"18342","6084","8"
"18343","964","8"
"18344","6027","8"
"18345","5457","8"
"18346","18879","8"
"18347","6117","8"
"18348","2470","8"
"18349","262","8"
"18351","319","8"
"18352","6149","8"
"18355","13200","8"
"18359","774","8"
"18360","18931","8"
"18361","1159","8"
"18362","346","8"
"18363","6075","8"
"18364","6107","8"
"18368","1159","8"
"18369","18314","8"
"18370","2","2"
"18373","6102","8"
"18374","2470","8"
"18375","2470","8"
"18376","6165","8"
"18377","6165","8"
"18378","1279","8"
"18379","15688","8"
"18380","6149","8"
"18381","6149","8"
"18382","5388","8"
"18383","6014","8"
"18384","6149","8"
"18385","35","1"
"18386","6107","8"
"18387","6110","8"
"18388","3709","8"
"18389","6014","8"
"18390","16499","8"
"18391","236","8"
"18392","12595","8"
"18393","236","8"
"18394","6149","8"
"18395","6115","8"
"18396","2051","8"
"18397","6104","8"
"18398","6106","8"
"18399","372","8"
"18400","12599","8"
"18401","1492","8"
"18402","5928","8"
"18403","424","8"
"18404","12599","8"
"18405","6149","8"
"18406","6253","8"
"18407","8056","8"
"18408","6092","8"
"18409","717","8"
"18410","18319","8"
"18411","1332","8"
"18412","3671","8"
"18413","8056","8"
"18414","3694","8"
"18415","1313","8"
"18416","420","8"
"18417","19328","8"
"18418","1299","8"
"18419","4769","8"
"18420","6017","8"
"18421","254","8"
"18422","462","8"
"18423","6299","8"
"18424","65","8"
"18425","7268","8"
"18426","5631","8"
"18427","11668","8"
"18428","4484","8"
"18429","6289","8"
"18430","372","8"
"18431","741","8"
"18432","6288","8"
"18433","13671","8"
"18434","1312","8"
"18435","12603","8"
"18436","6101","8"
"18437","11195","8"
"18438","19346","8"
"18439","6088","8"
"18440","11181","8"
"18441","3725","8"
"18442","1816","8"
"18443","6349","8"
"18444","20009","8"
"18445","4977","8"
"18446","1556","8"
"18447","5975","8"
"18448","14207","8"
"18449","18448","8"
"18450","6186","8"
"18451","6014","8"
"18452","10395","8"
"18453","586","8"
"18454","5429","8"
"18455","12599","8"
"18456","15650","8"
"18457","4524","8"
"18458","1632","8"
"18459","4483","8"
"18460","8532","8"
"18461","14885","8"
"18462","7812","8"
"18463","3704","8"
"18464","14207","8"
"18465","18464","8"
"18466","8532","8"
"18467","18221","8"
"18468","720","8"
"18469","1779","8"
"18470","372","8"
"18471","8515","8"
"18472","332","8"
"18473","14207","8"
"18474","18473","8"
"18475","9605","8"
"18477","933","8"
"18478","14207","8"
"18479","18478","8"
"18480","5631","8"
"18481","4946","8"
"18482","3300","8"
"18483","3287","8"
"18484","4113","8"
"18485","720","8"
"18486","6614","8"
"18487","11181","8"
"18488","11181","8"
"18489","18879","8"
"18490","19754","8"
"18491","16672","8"
"18493","3025","8"
"18494","18495","8"
"18495","14207","8"
"18496","18473","8"
"18497","6101","8"
"18498","65","8"
"18499","6075","8"
"18501","462","8"
"18502","19652","8"
"18503","2646","8"
"18505","131","8"
"18506","9091","8"
"18507","9091","8"
"18509","10254","8"
"18510","10395","8"
"18511","19733","8"
"18512","131","8"
"18513","787","8"
"18514","14207","8"
"18515","18514","8"
"18516","1458","8"
"18517","535","8"
"18518","19754","8"
"18519","1295","8"
"18520","2075","8"
"18521","14207","8"
"18522","18521","8"
"18523","387","8"
"18524","5888","8"
"18525","1174","8"
"18526","1670","8"
"18527","8056","8"
"18528","521","8"
"18529","10395","8"
"18530","6014","8"
"18531","8680","8"
"18532","720","8"
"18533","720","8"
"18534","254","8"
"18535","835","8"
"18536","2898","8"
"18537","18478","8"
"18538","521","8"
"18539","2968","8"
"18540","19302","8"
"18541","1700","8"
"18542","8411","8"
"18543","4524","8"
"18544","4524","8"
"18545","8680","8"
"18546","535","8"
"18547","535","8"
"18548","720","8"
"18549","10395","8"
"18550","2139","8"
"18551","6320","8"
"18552","409","8"
"18553","14205","8"
"18554","1419","8"
"18555","1196","8"
"18556","409","8"
"18557","6014","8"
"18558","1555","8"
"18559","11181","8"
"18560","18387","8"
"18561","11181","8"
"18562","535","8"
"18563","18549","8"
"18564","19302","8"
"18565","3704","8"
"18566","372","8"
"18567","462","8"
"18568","1332","8"
"18569","16126","8"
"18570","6017","8"
"18571","19744","8"
"18572","11717","8"
"18573","8256","8"
"18575","6612","8"
"18576","1293","8"
"18577","6227","8"
"18578","372","8"
"18579","1189","8"
"18580","3796","8"
"18581","535","8"
"18582","14207","8"
"18583","933","8"
"18584","5900","8"
"18585","933","8"
"18586","1897","8"
"18587","3624","8"
"18588","11306","8"
"18589","6229","8"
"18590","13853","8"
"18591","11181","8"
"18592","11181","8"
"18593","3711","8"
"18594","3790","8"
"18595","947","8"
"18596","11181","8"
"18597","9605","8"
"18598","11181","8"
"18599","1196","8"
"18600","1228","8"
"18601","19302","8"
"18602","392","8"
"18603","4528","8"
"18604","721","8"
"18605","695","8"
"18606","35","1"
"18607","20019","8"
"18608","20020","8"
"18609","1458","8"
"18610","1293","8"
"18611","1687","8"
"18613","5457","8"
"18614","5457","8"
"18615","9592","8"
"18616","6935","8"
"18617","6014","8"
"18618","694","8"
"18619","695","8"
"18620","19735","8"
"18621","19745","8"
"18622","1556","8"
"18623","1981","8"
"18624","6293","8"
"18625","2382","8"
"18626","1690","8"
"18627","6162","8"
"18628","18627","8"
"18629","580","8"
"18630","5174","8"
"18631","18931","8"
"18632","2440","8"
"18633","2312","8"
"18634","19755","8"
"18635","6059","8"
"18636","186","8"
"18637","5272","8"
"18638","534","8"
"18639","18473","8"
"18640","1556","8"
"18641","18478","8"
"18642","8188","8"
"18643","3134","8"
"18644","1556","8"
"18645","1556","8"
"18646","19753","8"
"18647","3345","8"
"18648","2104","8"
"18649","1312","8"
"18650","3679","8"
"18651","8090","8"
"18652","535","8"
"18653","6083","8"
"18654","5457","8"
"18655","5922","8"
"18656","6305","8"
"18657","10297","8"
"18658","2104","8"
"18659","4977","8"
"18660","1556","8"
"18661","3737","8"
"18662","19111","8"
"18663","11717","8"
"18664","18665","8"
"18665","6162","8"
"18666","17831","8"
"18667","18668","8"
"18668","6162","8"
"18669","2898","8"
"18670","1196","8"
"18671","6014","8"
"18672","4685","8"
"18673","2388","8"
"18674","18673","8"
"18675","5729","8"
"18676","5829","8"
"18677","20007","8"
"18678","8118","8"
"18679","387","8"
"18680","6104","8"
"18681","1827","8"
"18682","1556","8"
"18683","372","8"
"18684","2047","8"
"18685","19599","8"
"18686","2351","8"
"18687","10094","8"
"18688","7971","8"
"18689","514","8"
"18690","387","8"
"18691","8797","8"
"18692","10297","8"
"18694","5518","8"
"18695","19725","8"
"18696","19725","8"
"18697","3266","8"
"18698","11181","8"
"18699","2037","8"
"18700","1508","8"
"18701","19739","8"
"18702","4810","8"
"18703","1312","8"
"18704","721","8"
"18705","372","8"
"18706","535","8"
"18707","19745","8"
"18708","19311","8"
"18709","131","8"
"18710","19514","8"
"18711","19532","8"
"18712","19311","8"
"18713","1329","8"
"18714","15753","8"
"18715","2800","8"
"18716","4524","8"
"18717","5521","8"
"18718","9466","8"
"18719","534","8"
"18720","12473","8"
"18721","461","8"
"18722","4142","8"
"18723","1556","8"
"18724","8680","8"
"18725","6240","8"
"18726","1698","8"
"18727","2347","8"
"18728","2347","8"
"18729","2351","8"
"18730","2036","8"
"18731","6319","8"
"18732","10494","8"
"18733","14885","8"
"18734","4214","8"
