"movie_id","referenced_id","type"
"24639","89338",\N
"24641","2864",\N
"24643","8589",\N
"24644","230",\N
"24644","77",\N
"117970","103",\N
"117972","903",\N
"117972","10860",\N
"40906","8098",\N
"117978","786",\N
"117979","32065",\N
"118043","278",\N
"118046","23139",\N
"118046","1006",\N
"118047","84",\N
"118047","12869",\N
"118047","769",\N
"118048","769",\N
"118052","2366",\N
"118052","16550",\N
"118054","117665",\N
"118054","34390",\N
"118098","3110",\N
"118098","44380",\N
"118099","9338",\N
"118100","16550",\N
"118105","43729",\N
"118106","25652",\N
"118106","1927",\N
"118106","1724",\N
"118106","36891",\N
"118106","42505",\N
"118106","8350",\N
"118108","27313",\N
"11260","202",\N
"11260","14480",\N
"11260","37730",\N
"11260","1585",\N
"11260","601",\N
"118123","114",\N
"101153","1551",\N
"101153","106",\N
"101153","92525",\N
"101153","3049",\N
"101153","15913",\N
"101153","9870",\N
"101153","74",\N
"95666","3034",\N
"118151","597",\N
"118151","651",\N
"118151","8589",\N
"118151","539",\N
"118151","578",\N
"118151","13",\N
"118151","117",\N
"118151","10644",\N
"118151","424",\N
"103251","91410",\N
"95852","57784",\N
"95852","240",\N
"107741","380",\N
"117700","55541",\N
"117700","391",\N
"117700","11829",\N
"103611","10182",\N
"103611","3110",\N
"117432","8580",\N
"117432","1575",\N
"116434","88970",\N
"116434","872",\N
"116476","85",\N
"116478","10",\N
"117650","16550",\N
"117652","63473",\N
"116466","10",\N
"116612","11631",\N
"116612","114970",\N
"116612","21587",\N
"109140","1405",\N
"101892","11360",\N
"117038","509",\N
"117039","164",\N
"117039","92525",\N
"117039","1051",\N
"44212","832","Remake"
"117437","197",\N
"117438","92525",\N
"118023","51914",\N
"118023","33886",\N
"116613","12",\N
"116613","103103",\N
"118014","1225",\N
"118014","25182",\N
"118014","202",\N
"118014","208",\N
"118014","88",\N
"63148","1372",\N
"63148","151",\N
"63148","857",\N
"63148","9800",\N
"63148","11036",\N
"63148","2062",\N
"63148","10",\N
"117490","117",\N
"117648","597",\N
"117648","17209",\N
"117649","603",\N
"117877","92525",\N
"113733","865",\N
"114070","25738",\N
"114070","771",\N
"114070","18079",\N
"114070","640",\N
"114070","1637",\N
"114072","41282",\N
"114739","10456",\N
"115209","2344",\N
"116593","14480",\N
"116594","10",\N
"43738","66268","Remake"
"115291","8706",\N
"115292","11287",\N
"115292","2810",\N
"115292","39131",\N
"115292","91188",\N
"115292","5503",\N
"115293","679",\N
"115294","402",\N
"115297","115",\N
"115298","2543",\N
"115298","16262",\N
"116614","37116",\N
"116614","111063",\N
"118015","151",\N
"118015","251",\N
"118024","10998",\N
"118024","34753",\N
"118024","9722",\N
"103639","11806",\N
"103639","414",\N
"103639","2367",\N
"118560","961",\N
"105267","87527",\N
"105267","155",\N
"118016","118666",\N
"118132","28",\N
"118132","62412",\N
"115958","85",\N
"116174","79201","SpinOff"
"113479","116176",\N
"116176","113479",\N
"116178","881",\N
"104078","10489",\N
"116616","10",\N
"118495","9354",\N
"118026","2504",\N
"118026","1089",\N
"118491","76346",\N
"118335","1575",\N
"118335","105481",\N
"118751","10780","Remake"
"104709","85",\N
"118076","11",\N
"118076","8582",\N
"118076","202",\N
"118076","264",\N
"118076","33134",\N
"117063","650",\N
"118632","982",\N
"118775","87567","Remake"
"104972","28318",\N
"104972","51914",\N
"118848","106892","Remake"
"118077","10",\N
"118077","9390",\N
"118515","91005",\N
"118633","109038",\N
"118633","5503",\N
"118633","8580",\N
"118078","117529",\N
"118078","103659",\N
"63082","34243","Remake"
"118516","2493",\N
"111411","93068",\N
"118956","528",\N
"118956","264",\N
"2979","620","Remake"
"2979","251",\N
"2979","10135",\N
"2979","1089",\N
"2979","578",\N
"2979","10455",\N
"2979","771",\N
"2979","88",\N
"92233","1891",\N
"98722","31917",\N
"118079","10330",\N
"118079","1637",\N
"118079","117575",\N
"118499","32929",\N
"118499","31917",\N
"118499","30965",\N
"118499","32163",\N
"118499","25182",\N
"116844","151",\N
"118080","1374",\N
"118080","10",\N
"118080","105",\N
"118899","1286",\N
"118899","32140",\N
"118899","4176",\N
"118931","97",\N
"118931","105543",\N
"118931","59170",\N
"119084","51896","Remake"
"104289","2789",\N
"104073","9741",\N
"25655","1606",\N
"119139","680",\N
"118501","1688",\N
"118501","25738",\N
"118501","96645",\N
"118501","23397",\N
"119179","82602","Remake"
"118900","10",\N
"118823","597",\N
"44182","388",\N
"92397","151",\N
"92397","8810",\N
"92397","603",\N
"95842","244",\N
"9801","22733",\N
"116442","8367",\N
"36819","119220","Remake"
"118082","508",\N
"118640","8580",\N
"118940","84385",\N
"118940","33556",\N
"118940","88412",\N
"118940","43445",\N
"118940","84955",\N
"118940","81401",\N
"118940","562",\N
"118824","562",\N
"118824","11963",\N
"118824","47248",\N
"118824","550",\N
"106516","101234",\N
"118933","84",\N
"119271","871",\N
"119143","10",\N
"119319","32929","Remake"
"117385","595",\N
"119222","119407",\N
"119222","1924",\N
"95035","62979",\N
"119431","492",\N
"119440","2493",\N
"119443","941",\N
"119443","9618",\N
"99618","10",\N
"119322","81773",\N
"118984","860",\N
"118985","91086",\N
"119562","50912",\N
"119562","35533",\N
"119562","49716",\N
"119562","54088",\N
"119562","69281",\N
"119564","9735",\N
"119568","10973",\N
"119568","46392",\N
"119224","1639",\N
"119575","9552",\N
"119575","6082",\N
"119575","5039",\N
"9060","16134","SpinOff"
"13566","3088",\N
"39767","56991",\N
"39767","775",\N
"74479","29639",\N
"99345","11536",\N
"99345","935",\N
"99345","62",\N
"99345","56484",\N
"99345","907",\N
"99345","802",\N
"119869","403",\N
"24690","164",\N
"24690","10182",\N
"24690","8580",\N
"24690","1671",\N
"75200","9600",\N
"94242","915",\N
"119930","829",\N
"119706","9489",\N
"119933","328",\N
"119091","679",\N
"119413","730",\N
"119707","645",\N
"108707","2810",\N
"108707","10331",\N
"108707","14480",\N
"108707","17362",\N
"108707","91541",\N
"108707","13",\N
"108707","19347",\N
"119634","111576",\N
"79093","571",\N
"79093","506",\N
"120087","2603","Remake"
"119753","632",\N
"102686","10144",\N
"110934","289",\N
"110935","10144",\N
"100097","242",\N
"100097","10182",\N
"32788","208",\N
"32788","10786",\N
"98159","82111",\N
"119653","97620",\N
"119653","102686",\N
"119653","50914",\N
"119653","114768",\N
"9407","9066",\N
"9407","202",\N
"37325","597",\N
"37325","426",\N
"116017","25738",\N
"116017","62136",\N
"108323","1398",\N
"108323","22776",\N
"103589","2495",\N
"103589","17711",\N
"103589","10206",\N
"120257","5503",\N
"120083","39131",\N
"120083","9397",\N
"115838","915",\N
"101151","19047",\N
"81410","8966",\N
"81410","114080",\N
"81410","735",\N
"120274","82310",\N
"120274","17711",\N
"120275","6082",\N
"115839","21803",\N
"118649","1241","SpinOff"
"99207","11114","Remake"
"120084","2504",\N
"111371","618",\N
"4806","32967",\N
"4806","25738",\N
"116358","2623",\N
"2105","528",\N
"2105","10144",\N
"104707","81632","Remake"
"104707","42534",\N
"99109","111",\N
"99109","9909",\N
"99109","717",\N
"99109","9522",\N
"99109","8681",\N
"99109","328",\N
"120315","9489",\N
"119079","41288",\N
"119079","641",\N
"119080","33224",\N
"119080","1800",\N
"119081","51914",\N
"119081","1800",\N
"119312","32046",\N
"119425","21803",\N
"119425","31771",\N
"119425","11050",\N
"119612","1541",\N
"119679","35306",\N
"97457","111",\N
"120445","111",\N
"119762","680",\N
"119762","915",\N
"119762","194",\N
"119421","967",\N
"120375","567",\N
"120375","562",\N
"120375","1573",\N
"87691","9277",\N
"87691","16828",\N
"87691","2522",\N
"87691","9552",\N
"120570","1575",\N
"120572","120767",\N
"119763","11584",\N
"119763","32065",\N
"119763","120861",\N
"119764","879",\N
"119764","10182",\N
"119469","22033",\N
"120862","8587","Remake"
"120443","9489",\N
"120376","32455",\N
"120139","85505",\N
"120139","103",\N
"120139","85",\N
"120565","872",\N
"104076","87305","Remake"
"120670","1573",\N
"121011","600",\N
"121011","62",\N
"121011","185",\N
"121011","3175",\N
"117483","10",\N
"117483","2133",\N
"120771","59435",\N
"120772","15862",\N
"120773","10377",\N
"33791","984",\N
"33791","10653",\N
"33791","599",\N
"33791","35131",\N
"33791","10",\N
"33791","10669",\N
"17591","645",\N
"82210","17711",\N
"120768","489",\N
"120783","59540",\N
"119768","967",\N
"119768","86718",\N
"119768","213",\N
"121080","3981","Remake"
"118027","11287",\N
"118027","13",\N
"10961","8582",\N
"10961","10182",\N
"10961","9735",\N
"120917","56290",\N
"51485","10112",\N
"51485","2623",\N
"51485","114",\N
"51485","151",\N
"120673","10283",\N
"120673","10072",\N
"120673","6466",\N
"120673","10",\N
"120673","2344",\N
"120769","121090",\N
"120769","2504",\N
"120769","45664",\N
"120769","5039",\N
"120769","83039",\N
"120096","10560",\N
"120096","280",\N
"120096","630",\N
"120097","85",\N
"120330","185",\N
"120330","949",\N
"120332","1637",\N
"120731","1606",\N
"120920","15862",\N
"88922","414",\N
"107976","2039",\N
"67367","33886",\N
"67367","9355",\N
"67367","11977",\N
"67367","729",\N
"67367","7854",\N
"67367","858",\N
"23167","96029","Remake"
"37826","27666",\N
"37826","2810",\N
"37826","62119",\N
"37826","21507",\N
"26101","51029","Remake"
"93108","63960",\N
"120900","35819",\N
"9373","2676","Remake"
"1696","2662","SpinOff"
"1696","55752",\N
"1696","10",\N
"1696","82376",\N
"1696","632",\N
"1696","1941",\N
"1696","83502",\N
"108405","260",\N
"108405","10568",\N
"105759","1891",\N
"121019","202",\N
"121019","25182",\N
"121019","31917",\N
"121019","30965",\N
"121099","1726",\N
"120924","91005",\N
"107818","25182",\N
"107818","425",\N
"119401","264",\N
"119401","280",\N
"119401","217",\N
"119402","202",\N
"119402","33886",\N
"119403","36026",\N
"119403","1576",\N
"119403","8582",\N
"119404","6082",\N
"119404","15",\N
"119714","62",\N
"119714","208",\N
"119715","208",\N
"119716","664",\N
"119928","2108",\N
"120296","109788",\N
"120299","27832",\N
"120299","27836",\N
"120576","580",\N
"120909","871",\N
"121020","59361",\N
"121016","15",\N
"121016","10182",\N
"121016","9735",\N
"121110","550",\N
"121110","994",\N
"121110","10669",\N
"121110","66305",\N
"111719","8337",\N
"111719","137",\N
"111719","2980",\N
"121112","793",\N
"121112","23102",\N
"121112","23101",\N
"121112","10625",\N
"120734","10",\N
"120928","238",\N
"121130","112187",\N
"86422","578",\N
"120904","176",\N
"114150","84",\N
"114150","1712",\N
"121023","91541",\N
"22988","3537",\N
"121256","10648",\N
"121256","1818",\N
"117120","194",\N
"121270","624",\N
"82193","45350",\N
"82193","529",\N
"82193","34799",\N
"82193","773",\N
"2662","55305",\N
"2662","55752",\N
"2662","3103",\N
"2662","13143",\N
"2662","12237",\N
"121077","567",\N
"120906","10669",\N
"120003","591",\N
"121025","8874",\N
"89184","20086",\N
"121444","8358",\N
"121444","22",\N
"121444","1907",\N
"121444","1635",\N
"121167","85",\N
"122271","31828","SpinOff"
"122731","121211",\N
"121211","122731",\N
"121211","122745",\N
"122745","121211",\N
"121118","10144",\N
"89230","9325",\N
"104085","58370","SpinOff"
"104085","9390",\N
"104085","1671",\N
"104085","11648",\N
"104085","15673",\N
"104085","9778",\N
"104085","91541",\N
"104085","95646",\N
"104085","364",\N
"104085","414",\N
"104085","415",\N
"104085","2344",\N
"104085","272",\N
"104085","155",\N
"104085","32937",\N
"104085","92755",\N
"104085","111063",\N
"119197","31771",\N
"119197","123523",\N
"119197","17209",\N
"119197","59540",\N
"121309","10919",\N
"121105","22733",\N
"121105","2495",\N
"120778","845",\N
"120778","11896",\N
"120778","345",\N
"121131","88970",\N
"121133","12869",\N
"105250","33239",\N
"105250","21384",\N
"85225","30823",\N
"121572","38302",\N
"121572","1578",\N
"121775","105543",\N
"121775","111780",\N
"69281","656",\N
"69281","64795","Parody"
"69281","50912",\N
"69281","81495",\N
"69281","562",\N
"69281","251",\N
"69281","601",\N
"69281","680",\N
"69281","326",\N
"89885","39869",\N
"89885","87640","Parody"
"89885","97972","Parody"
"89885","44957","Parody"
"89885","26469",\N
"89885","4246",\N
"89885","10998",\N
"89885","110378",\N
"89885","12263",\N
"89885","8643",\N
"89885","30823",\N
"89885","8098",\N
"89885","2547",\N
"121301","500",\N
"121106","9619",\N
"121312","601",\N
"98401","6716",\N
"98401","10456",\N
"102687","112930",\N
"1914","51585","Remake"
"125694","121782","SpinOff"
"119927","125760",\N
"119927","10330",\N
"119927","7044",\N
"119927","528",\N
"125760","119927",\N
"125760","119769",\N
"125760","10330",\N
"125760","7044",\N
"119769","125760",\N
"120091","2495",\N
"120454","1275",\N
"120455","8819",\N
"120455","117924",\N
"120943","115",\N
"120943","10576",\N
"120943","114",\N
"120944","8844",\N
"121330","117665",\N
"121330","10330",\N
"121332","805",\N
"121445","151",\N
"121445","12843",\N
"121445","111576",\N
"121447","25182",\N
"121447","1575",\N
"121447","5039",\N
"119156","295",\N
"124297","33134",\N
"67539","115093",\N
"67539","64795",\N
"67539","42549",\N
"67539","380",\N
"67539","35341",\N
"99620","653",\N
"121333","10625",\N
"21577","9542",\N
"108105","10",\N
"108105","16550",\N
"108105","88",\N
"108105","10182",\N
"108105","630",\N
"121318","126118",\N
"121318","251",\N
"121319","2495",\N
"121319","1704",\N
"123148","954",\N
"123149","1103",\N
"123150","2028",\N
"121576","122695",\N
"126254","399",\N
"126254","10",\N
"126254","142",\N
"107978","9377",\N
"121475","81237",\N
"124863","25182",\N
"121222","11356",\N
"121222","557",\N
"121222","42505",\N
"121222","92233",\N
"124624","64552",\N
"124624","8012",\N
"124624","6716",\N
"124624","528",\N
"126339","39131",\N
"123151","8966",\N
"123152","562",\N
"123152","22647",\N
"123152","744",\N
"28989","10331",\N
"125499","10673",\N
"102831","627",\N
"114110","1797",\N
"126569","80265","SpinOff"
"124625","509",\N
"124625","629",\N
"124625","5503",\N
"124625","8589",\N
"121887","37483",\N
"123154","508",\N
"51386","238",\N
"51386","12622",\N
"114112","87777",\N
"114112","35216",\N
"34215","663",\N
"34215","35479",\N
"34215","305",\N
"34215","8864",\N
"34215","3170",\N
"34215","747",\N
"34215","12262",\N
"34215","10070",\N
"34215","9885",\N
"34215","923",\N
"34215","21748",\N
"34215","1091",\N
"34215","497",\N
"34215","931",\N
"34215","2676",\N
"34215","8582",\N
"34215","9735",\N
"34215","10182",\N
"34215","41536",\N
"34215","539",\N
"34215","11167",\N
"34215","104676",\N
"106017","35018","Remake"
"106017","528",\N
"92056","41107",\N
"92056","1389",\N
"92056","5689",\N
"92056","127233",\N
"16757","108441",\N
"16757","923",\N
"16757","11683",\N
"16757","10331",\N
"127381","59540",\N
"121477","120104",\N
"121477","123523",\N
"121477","45664",\N
"121477","63944",\N
"121477","14480",\N
"121224","630",\N
"124865","151",\N
"124865","25182",\N
"124865","104541",\N
"127494","5924","Remake"
"123156","9377",\N
"72828","4262","SpinOff"
"125864","104665",\N
"127707","1797",\N
"109785","771",\N
"122379","10",\N
"122379","21384",\N
"122379","636",\N
"122379","329",\N
"124627","30881",\N
"124627","197",\N
"124627","1751",\N
"124627","1241",\N
"124627","9281",\N
"124627","528",\N
"124627","31783",\N
"114116","52520",\N
"123158","550",\N
"121323","609",\N
"128463","118004","SpinOff"
"125502","128463",\N
"121144","6347",\N
"121325","10",\N
"121325","35267",\N
"123168","30965",\N
"126952","21492",\N
"128492","9078",\N
"128496","10999",\N
"128496","343",\N
"123159","13",\N
"121479","509",\N
"121479","128656",\N
"124628","1541",\N
"124628","128663",\N
"953","8358",\N
"44063","25738",\N
"44063","8989",\N
"44063","380",\N
"121481","99622",\N
"121481","6950",\N
"121481","18706",\N
"124867","11136",\N
"25683","656",\N
"25683","33224",\N
"25683","20564",\N
"25683","65",\N
"25683","1241",\N
"25683","32065",\N
"25683","584",\N
"87057","439",\N
"87057","1286",\N
"19809","32924","Remake"
"19809","202",\N
"19809","32242",\N
"19809","32140",\N
"128878","97632","Remake"
"9788","117",\N
"9788","4032",\N
"6538","15514",\N
"6538","30823",\N
"9024","13143",\N
"112186","25738",\N
"112186","2108",\N
"112186","12560",\N
"112186","1091",\N
"112186","85",\N
"112186","94597",\N
"112186","31917",\N
"105269","2810",\N
"105269","15470",\N
"119910","6950",\N
"119910","915",\N
"120294","860",\N
"120473","5919",\N
"120475","84",\N
"120475","10340",\N
"120945","1541",\N
"120945","10",\N
"120945","26469",\N
"120946","20861",\N
"120947","111",\N
"121247","10",\N
"124630","10340",\N
"128954","597",\N
"121145","9598",\N
"128959","30823",\N
"113812","85",\N
"102421","10489",\N
"9398","62",\N
"81203","10269",\N
"81203","601",\N
"81203","8587",\N
"81203","8580",\N
"81203","202",\N
"101893","9485",\N
"101893","11251",\N
"101893","18834",\N
"101893","114",\N
"101893","39131",\N
"101893","19347",\N
"101893","1570",\N
"22993","550",\N
"121198","12263",\N
"111892","13",\N
"120500","76625","Remake"
"120500","10456",\N
"120500","744",\N
"117739","16215",\N
"117739","113064",\N
"117739","1371",\N
"1548","422",\N
"1548","10068",\N
"113914","618",\N
"88307","62422","Remake"
"111710","5491",\N
"111710","528",\N
"111710","104909",\N
"112845","508",\N
"112845","17209",\N
"121245","30965",\N
"121246","578",\N
"124636","1051",\N
"124639","2676",\N
"124643","1671",\N
"124645","10648",\N
"124645","12633",\N
"124645","845",\N
"124646","9615",\N
"61489","10020","Remake"
"129442","25738",\N
"129454","603","Parody"
"116210","2280",\N
"116210","1797",\N
"116210","197",\N
"129456","17711",\N
"91765","329",\N
"91765","601",\N
"91765","2028",\N
"126515","10455",\N
"126515","202",\N
"126515","208",\N
"66625","730",\N
"93200","601",\N
"19709","770",\N
"19709","2756",\N
"19709","1480",\N
"19709","1585",\N
"129276","87146",\N
"129458","8491",\N
"129458","744",\N
"98585","56290",\N
"98585","6092",\N
"9074","31917",\N
"4257","176","Parody"
"4257","74","Parody"
"4257","142","Parody"
"4257","70","Parody"
"4257","6947","Parody"
"4257","9009","Parody"
"129637","109727",\N
"129642","4233",\N
"129642","11815",\N
"129642","9426",\N
"129642","113624",\N
"111410","11006",\N
"107977","17209",\N
"107977","524",\N
"107977","10276",\N
"57507","6430",\N
"57507","22733",\N
"124086","25913",\N
"124087","119478",\N
"124088","8580",\N
"124089","27211",\N
"124090","9626",\N
